 	スペース
蛭	チヲスウドウブツ ノ ヒル
蛮	ナンバンボウエキ ノ バン
蛯	エビ，ムシヘンニロウジンノロウ
蛸	ギョカイルイ ノ タコ
蛹	ムシノサナギ、ヨウ
蛻	モヌケノカラノモヌケ
蛾	ガ，ムシ ノ ガ
蜀	サンゴクシノショク
蜂	ハチミツ ノ ハチ，ホウ
蜃	シンキロウノシン
蜆	シジミ，ケン
蜈	ゴ，ムシヘンニゴフクヤノゴノキュウジケイ
蜉	フ，ムシヘンニツメノシタニコドモノコ
蜊	カイノアサリ、ムシヘンニケンリノリ
蜍	ジョ、ムシヘンニアマリ
蜑	タン，エンチョウスルノエンノシタニムシ
蜒	エン，ムシヘンニエンチョウスルノエン
蜘	クモ，ムシヘン ニ チシキ ノ チ
蜚	ゴキブリノイチモジメ，ヒジョウグチノヒノシタニムシ
蜜	ハチミツ ノ ミツ
蜥	セキ，ムシヘンニブンセキスルノセキ
蜩	ヒグラシ、ムシヘンニシュウヘンノシュウ
蜴	エキ、ムシヘンニボウエキフウノエキ
蜷	ニナ，ムシヘンニノリマキノマキノキュウジ
蜻	トンボノイチモジメ，セイ、ムシヘンニアオノキュウジ
蜿	エン、ムシヘンニアテナノアテ
蝉	セミシグレ ノ セミ
蝋	ロウソクタテ ノ ロウ
蝌	カ、ムシヘンニキョウカショノカ
蝎	ダカツノゴトクキラウノカツ、ムシヘンニカッショクノカツノツクリ
蝓	ナメクジノニモジメ，ムシヘンニニレノキノニレノツクリ
蝕	ニッショク ノ ショク，ムシバム
蝗	コウ、イナゴ、ムシヘンニコウタイシノコウ
蝙	コウモリノイチモジメ、ムシヘンニヘンペイソクノヘン
蝟	イ、ムシヘンニイブクロノイ
蝠	コウモリノニモジメ，ムシヘンニフクカイチョウノフクノヒダリガワ
蝣	ユウ、アソブノシンリョウノカワリニムシヘン
蝦	ムシヘン ノ エビ，カ
蝨	シラミ
蝪	トウ，ムシヘンニバショノバノツクリ
蝮	ヘビノマムシ、フク
蝴	コ、ムシヘンニクロコショウノコ
蝶	アゲハチョウ ノ チョウ
蝸	カタツムリノカギュウノカ
蝿	ムシ ノ ハエ
螂	カマキリヲイミスルトウロウノロウ，ムシヘンニモモタロウノロウ
融	キンユウ ノ ユウ
螟	メイ，ムシヘンニメイフクヲイノルノメイ
螢	ホタル，ケイコウトウノケイノキュウジ
螫	セキ，オンシャヲウアタエルノシャノシタニムシ
螯	ゴウ，ゴウマンナノゴウノツクリノシタニムシ
螳	カマキリヲイミスルトウロウノトウ，ムシヘンニコウカイドウノドウ
螺	ラセン ノ ラ
螻	ロウ，ムシノケラノイチモジメ
螽	シュウ，キセツノフユノシタニムシフタツ
蟀	コオロギノニモジメ，ムシヘンニソツギョウノソツ
蟄	ケイチツノチツ
蟆	ガマガエル，バクノイタイジ
蟇	ガマガエル，バク
蟋	コオロギノイチモジメ，ムシヘンニノゴメノシタニココロ
蟐	アカガエル，ムシヘンニヒジョウグチノジョウ
蟒	ウワバミヲイミスルボウ，クサカンムリニソウモウノシンノモウ
蟠	ワダカマル，ハン，ムシヘンニバンゴウノバン
蟯	ギョウチュウノギョウ
蟲	ムシ，コンチュウノチュウノキュウジ
蟶	マテガイノマテ，ムシヘンニヒジリ
蟷	カマキリヲイミスルトウロウノトウ，ムシヘンニベントウノトウノキュウジ
蟹	カニ
蟻	ムシ ノ アリ，ギ
蟾	セン，ムシヘンニタンニンノタンノキュウジノツクリ
蠅	ムシノハエ
蠍	サソリ
蠎	ウワバミヲイミスルボウ，クサカンムリニホンソウスルノホン
蠏	カニノイタイジ，ムシヘンニカイケツスルノカイ
蠑	エイ，ムシヘンニサカエルノキュウジ
蠕	ゼンドウウンンドウノゼン
蠖	カク，ムシヘンニカクトクスルノカクノツクリ
蠡	レイ，ケイガシラニイノコ，ソノシタニムシフタツ
蠢	ウゴメク，シュン
蠣	カキ，ムシヘンニゲキレイスルノレイノキュウジノヒダリガワ
蠧	ホンニツクムシノトギョノト
蠱	コワクスルノコ，ムシミッツノシタニサラ
蠶	ヨウサンノサン，カイコノキュウジ
蠹	ホンニツクムシノトギョノトノイタイジ
蠻	ナンバンボウエキノバンノキュウジ
血	ケツエキ ノ ケツ，チ
衂	ジク，チヘンニヤイバノイタイジ
衄	ジク，チヘンニジュウニシノウシ
衆	シュウギイン ノ シュウ
行	リョコウ ノ コウ，イク
衍	フエンスルノエン
衒	キヲテラウノテラウ，ゲン
術	ゲイジュツ ノ ジュツ
街	ガイロジュ ノ ガイ
衙	ヤクショヲオイミスルカンガノガ
衛	エイセイテキ ノ エイ
衝	ショウトツスル ノ ショウ
衞	エイセイテキノエイノキュウジ
衡	ヘイコウカンカク ノ コウ
衢	チマタヲイミスルガイクノク
衣	イフク ノ イ，コロモ
表	ウラオモテ ノ オモテ，ヒョウ
衫	サン，コロモヘンニサンヅクリ
衰	スイジャクスル ノ スイ，オトロエル
衲	ノウ、コロモヘンニコクナイノナイ
衵	ジツ、コロモヘンニニチヨウビノニチ
衷	ワヨウセッチュウ ノ チュウ
衽	ジン、コロモヘンニジンシンノランノジン
衾	ドウキンスルノキン
衿	エリ，コロモヘン ニ イマ
袁	エン，ルイジンエンノエンノツクリ
袂	タモト
袈	オボウサン ノ ケサ ノ ケ
袋	フクロ，ユウタイルイ ノ タイ
袍	ホウ、コロモヘンニツツム
袒	サタンスルノタン、ハダヌグ
袖	フリソデ ノ ソデ
袗	シン、コロモヘンニシンサツシツノシンノツクリ
袙	バク、コロモヘンニクロシロノシロ
袞	コンリョウノソデノコン
袢	ジュバンノバン
袤	ボウ，コロモノアイダニムジュンノム
被	ヒガイシャ ノ ヒ，コウムル
袮	ネ、コロモヘンニイチニンショウノショウノツクリ
袰	ホロ、ハハノシタニコロモ
袱	フク、チャブダイノニモジメ
袴	ハオリハカマ ノ ハカマ
袵	ジン、コロモヘンニセキニンノニン
袷	アワセ，コロモヘン ニ ゴウカク ノ ゴウ
袿	ケイ、コロモヘンニツチフタツ
裁	サイバン ノ サイ，サバク
裂	ブンレツスル ノ レツ，サケル
裃	レイフクノカミシモ
裄	ユキタケノユキ、コロモヘンニリョコウキノコウ
装	フクソウ ノ ソウ
裏	ウラオモテ ノ ウラ
裔	マツエイノエイ
裕	ヨユウ ノ ユウ
裘	キュウ、カワゴロモ
裙	クン、コロモヘンニショクンノクン
補	ホジョ ノ ホ，オギナウ
裝	フクソウノソウノキュウジ
裟	オボウサン ノ ケサ ノ サ
裡	キンリ ノ リ，コロモヘン ニ サト
裨	ヒ、コロモヘンニヒクツナノヒ
裲	リョウ、コロモヘンニリョウテノリョウノキュウジ
裳	イショウ ノ ショウ，モスソ
裴	ハイ、ヒジョウグチノヒノシタニコロモ
裸	ハダカ，ラタイ ノ ラ
裹	カ、コロモノアイダニコウカテキノカ
裼	セキ、コロモヘンニボウエキフウノエキ
製	セイゾウスル ノ セイ
裾	スソノ ノ スソ
褂	カイ、コロモヘンニカケブトンノカケノツクリ
褄	ツジツマガアウノツマ
複	フクザツ ノ フク
褊	ヘン、コロモヘンニヘンペイソクノヘン
褌	フンドシ、コロモヘンニグンタイノグン
褐	カッショク ノ カツ
褒	ホメル，ホウビ ノ ホウ
褓	ホウ、ムツキ、コロモヘンニホケンシツノホ
褝	タン、コロモヘンニタンジュンノタン
褞	オン、コロモヘンニオンセンノオンノキュウジノツクリ
褥	サンジョクノジョク、コロモヘンニブジョクノジョク
褪	イロアセルノアセル、コロモヘンニタイクツノタイ
褫	チ，テイシンショウノテイノキュウジノシンニョウノカワリニコロモヘン
褶	シュウキョクサンミャクノシュウ、ヒダ
褸	ランルヲマトウノル
褻	ワイセツナノセツ
襁	キョウ、コロモヘンニベンキョウノキョウ
襃	キヨホウヘンノホウノイタイジ
襄	ジョウ，ユズルノキュウジノツクリ
襌	タン、コロモヘンニタンジュンノタンノキュウジ
襍	ザツオンノザツノイタイジ
襖	ショウジフスマ ノ フスマ
襞	ヒダ，カベノツチノカワリニコロモ
襟	エリマキ ノ エリ
襠	トウ、コロモヘンニベントウノトウノキュウジ
襤	ランルヲマトウノラン
襦	ジュバンノジュ
襪	ベツ，コロモヘンニケイベツスルノベツ
襭	ケツ，コロモヘンニダイキチノキチニページ
襯	シン、コロモヘンニオヤコノオヤ
襲	シュウゲキ ノ シュウ，オソウ
襴	キンランドンスノラン
襷	タスキ
襾	エ，ブシュノオオイカンムリ
西	ニシヒガシ ノ ニシ，セイ
要	ヨウキュウスル ノ ヨウ
覃	タン，オオイカンムリノシタニハヤオキノハヤイ
覆	フクメン ノ フク，オオウ
覇	セイハスル ノ ハ
覈	ガク，オオイカンムリニゲキレイスルノゲキノツクリ
覊	キビセイサクノキノイタイジ
見	ミル，ケンブツ ノ ケン
規	キソクテキ ノ キ
覓	ベキ，ツメノシタニケンブツスルノケン
視	シリョクケンサ ノ シ
覗	ノゾキミル ノ ノゾク
覘	テン，ドクセンスルノセンノミギニケンブツスルノケン
覚	カンカク ノ カク，オボエル
覡	ケキ，ジンジャノミコノフノミギニケンブツスルノケン
覦	ユ，ニレノキノニレノツクリノミギニケンブツスルノケン
覧	ハクランカイ ノ ラン
覩	ト，カガクシャノシャノキュウジタイノミギニケンブツスルノケン
親	オヤ，リョウシン ノ シン
覬	キ，ガイセンモンノガイノミギニケンブツスルノケン
覯	コウ，ミゾノツクリノミギニケンブツスルノケン
覲	キン，キンムノキンノキュウジタイノチカラノカワリニケンブツスルノケン
観	カンキャク ノ カン
覺	カンカクノカク，オボエルノキュウジ
覽	ハクランカイノランノキュウジ
覿	コウカテキメンノテキ
觀	カンキャクノカン，ミルノキュウジ
角	カクド ノ カク，ツノ
觚	コ，ツノヘンニウリ
觜	クチバシ，シ，ヒガンシガンノシノシタニツノ
觝	テイ，ツノヘンニテイコウスルノテイノツクリ
解	カイケツスル ノ カイ
触	セッショクスル ノ ショク，フレル
觧	カイ，ツノヘンニヒツジ
觴	ショウ、ツノヘンニキリキズノキズノツクリ
觸	セッショクスルノショク，フレルノキュウジ
言	ゲンゴ ノ ゲン，イウ
訂	テイセイスル ノ テイ
訃	フホウヲキクノフ
計	トケイ ノ ケイ，ハカル
訊	ジンモン ノ ジン，トウ
訌	コウ、ゴンベンニズガコウサクノコウ
討	トウロンスル ノ トウ
訐	ケツ，ゴンベンニホス
訓	クンレン ノ クン
訖	キツ，ゴンベンニアマゴイノコウ
託	タクジショ ノ タク
記	キロク ノ キ，シルス
訛	オクニナマリノナマリ、カ
訝	ケゲンナカオノゲン、イブカル
訟	ソショウ ノ ショウ
訣	ケツベツ ノ ケツ，ワカレル
訥	ボクトツノトツ
訪	ホウモンスル ノ ホウ，オトズレル
設	セツビ ノ セツ
許	キョカスル ノ キョ，ユルス
訳	ツウヤク ノ ヤク，ワケ
訴	ウッタエル，ソショウ ノ ソ
訶	マカフシギノカ
診	シンサツスル ノ シン，ミル
註	チュウシャク ノ チュウ，ゴンベン ニ シュジンコウ ノ シュ
証	ショウメイショ ノ ショウ
詁	クンコガクノコ、ゴンベンニチュウコシャノコ
詆	テイ，ゴンベンニテイコウスルノテイノツクリ
詈	バリゾウゴンノリ
詐	サギシ ノ サ
詑	タ，ゴンベン ニ ウカンムリ ニ カタカナ ノ ヒ
詒	タイ，ゴンベンニダイドコロノダイ
詔	ショウチョク ノ ショウ，ミコトノリ
評	ヒョウカスル ノ ヒョウ
詛	ジュソノソ、ゴンベンニナオカツノカツ
詞	サクシサッキョク ノ シ
詠	エイタン ノ エイ，ヨム
詢	ジュン，ゴンベンニゲジュンノジュン
詣	モウデル，サンケイスル ノ ケイ
試	シアイ ノ シ，ココロミル
詩	シヲツクル ノ シ
詫	オワビスル ノ ワビ
詬	コウ，ゴンベンニコウゴウヘイカノゴウ
詭	キベンヲロウスルノキ
詮	センサクスル ノ セン
詰	ツメル，キツモン ノ キツ
話	ハナシ，デンワ ノ ワ
該	ガイトウスル ノ ガイ
詳	ショウサイ ノ ショウ，クワシイ
詼	カイ，ゴンベンニハイイロノハイノキュウジタイ
誂	アツラエル，チョウ
誄	ルイ，ゴンベンニライスキ
誅	テンチュウヲクワエルノチュウ
誇	ホコリ，コチョウスル ノ コ
誉	メイヨ ノ ヨ，ホマレ
誌	ザッシ ノ シ
認	カクニン ノ ニン，ミトメル
誑	タブラカス，キョウ
誓	チカウ，セイヤクショ ノ セイ
誕	タンジョウビ ノ タン
誘	サソウ，ユウワク ノ ユウ
誚	ショウ，ゴンベンニショウゾウガノショウ
語	コクゴ ノ ゴ，カタル
誠	セイジツナ ノ セイ，マコト
誡	カイ，ゴンベンニイマシメル
誣	ブコクザイノブ
誤	ゴカイスル ノ ゴ，アヤマリ
誥	コウ，ゴンベンニツゲル
誦	シヲアンショウスルノショウ
誨	カイ，ゴンベンニマイニチノマイ
説	セツメイ ノ セツ，トク
読	ヨム，ドクショ ノ ドク
誰	ダレカサン ノ ダレ
課	ホウカゴ ノ カ
誹	ヒボウスル ノ ヒ，ソシル
誼	ヨシミヲツウズル ノ ヨシミ，ギ
調	チョウサ ノ チョウ，シラベル
諂	ヘツラウ，テン
諄	ジュン，ゴンベンニキョウラクテキノキョウ
談	ジョウダンヲイウ ノ ダン
請	セイキュウショ ノ セイ，コウ
諌	イサメル，カンゲンスル ノ カン
諍	イサカイ，ソウ
諏	スワコ ノ ス
諒	リョウカイスル ノ リョウ，ゴンベン ニ キョウト ノ キョウ
論	ケツロン ノ ロン
諚	ジョウ，ゴンベンニサダメル
諛	ユ，ゴンベンニシュユノマノユ
諜	チョウホウキカン ノ チョウ
諞	ヘン，ゴンベンニヘンペイソクノヘン
諠	ケン，ゴンベンニセンデンスルノセン
諡	オクリナ，シゴウノシ
諢	コン，ゴンベンニグンタイノグン
諤	カンカンガクガクノガク
諦	アキラメル，テイカンスル ノ テイ
諧	カイギャクノカイ
諫	イサメル，カン
諭	キョウユ ノ ユ，サトス
諮	シモンスル ノ シ，ハカル
諱	イミナ，ゴンベンニイダイナノイノツクリ
諳	ソランズル，アン
諷	フウシノフウ，ゴンベンニカゼ
諸	ショクン ノ ショ
諺	コトワザ，ゲン
諾	ショウダクスル ノ ダク
謀	インボウ ノ ボウ，ハカル
謁	ハイエツスル ノ エツ
謂	イワレ，ゴンベン ニ イブクロ ノ イ
謄	コセキトウホン ノ トウ
謇	ケン，サムイノシタニテンノカワリニゴンベン
謌	ウタ，カ，ゴンベンニカノウセイノカヲカサネル
謎	ナゾヲトク ノ ナゾ
謐	セイヒツナノヒツ
謔	カイギャクノギャク
謖	ナイテバショクヲキルノショク
謗	ヒボウスルノボウ，ソシル
謙	ケンソンスル ノ ケン
謚	オクリナ，シゴウノシノイタイジ
講	コウシュウカイ ノ コウ
謝	カンシャスル ノ シャ
謠	ミンヨウノヨウノキュウジ
謡	ミンヨウ ノ ヨウ
謦	ケイガイニセッスルノケイ
謨	ボ、ゴンベンニバクダイナノバク
謫	タク、ゴンベンニテキハツスルノテキノツクリ
謬	ゴビュウ ノ ビュウ
謳	セイシュンヲオウカスルノオウ
謹	キンガシンネン ノ キン
謾	マン、ゴンベンニウナギノツクリ
譁	カ、ゴンベンニチュウカナベノカ
證	ショウ、ショウメイショノショウノキュウジ
譌	オクニナマリノナマリノイタイジ
譎	ケツ、ゴンベンニタチバナノツクリ
譏	キ、ゴンベンニキカガクノキ
譖	シン，ゴンベンニセンエツナガラノセンノツクリ
識	チシキ ノ シキ
譚	タン，ゴンベンニニシノシタニハヤオキノハヤイ
譛	シン，ゴンベンニフリカエノカエ
譜	フメン ノ フ
譟	ソウ、ゴンベンニソウジュウスルノソウノツクリ
警	ケイサツ ノ ケイ
譫	センモウジョウタイノセン
譬	タトエバナシノタトエ、ヒ
譯	ツウヤクスルノヤク、ワケノキュウジ
議	カイギシツ ノ ギ
譱	ゼンアクノゼン，ヨイノイタイジ
譲	ジョウホスル ノ ジョウ，ユズル
譴	ケンセキショブンノケン、セメル
護	ホゴシャ ノ ゴ
譽	メイヨノヨ、ホマレノキュウジ
讀	ドクショノドク、ヨムノキュウジ
讃	ゴンベン ノ ツイタ サンビカ ノ サン
變	ヘンカスルノヘン，カエルノキュウジ
讌	エン、ゴンベンニツバメ
讎	フクシュウスルノシュウ、アダノイタイジ
讐	フクシュウスル ノ シュウ，アダ
讒	ザンゲンンスルノザン、ソシル
讓	ジョウホスルノジョウ、ユズルノキュウジ
讖	ヨゲンヲイミスルゴンベンノシン
讙	カン，ゴンベンニカンガイヨウスイノカンノツクリ
讚	ゴンベンノツイタサンビカノサンノイタイジ
谷	タニガワ ノ タニ，コク
谺	カ、コダマ、タニヘンニキバ
谿	ケイ，ケイリュウヅリノケイノキュウジノツクリノミギニタニ
豁	カツゼントサトルノカツ
豆	トウフ ノ トウ，マメ
豈	アニハカランヤノアニ
豊	ホウサク ノ ホウ，ユタカ
豌	エンドウマメノエン
豎	ジュ、ケンジツナノケンノツチノカワリニマメ
豐	ユタカナノキュウジ
豕	シ，ブシュノイノコ
豚	ブタ，トンジル ノ トン
象	インショウテキ ノ ショウ，ゾウ
豢	コブシノテノカワリニイノコ
豪	ゴウカイナ ノ ゴウ
豫	ヨテイノヨノキュウジ
豬	チョ、イノコノミギニカガクシャノシャノキュウジタイ
豸	チ，ブシュノムジナ
豹	ドウブツ ノ ヒョウ
豺	サイロウノムレノサイ、ヤマイヌ
豼	ヒ，ムジナヘンニヒカクスルノヒ
貂	ドウブツノテン
貅	キュウ、ムジナヘンニヤスム
貉	ムジナヘンノドウブツノムジナ
貊	ハク、ムジナヘンニカンスウジノヒャク
貌	ビボウ ノ ボウ，カタチ
貍	リ、ムジナヘンニサトガエリノサト
貎	ゲイ、ムジナヘンニジドウセイトノジノキュウジ
貔	ユウモウナグンタイヲイミスルヒキュウノヒ
貘	ムジナヘンノドウブツノバク
貝	カイガラ ノ カイ
貞	テイシュク ノ テイ
負	カチマケ ノ マケ，フ
財	ザイサン ノ ザイ
貢	シャカイコウケンスル ノ コウ，ミツグ
貧	ヒンジャク ノ ヒン，マズシイ
貨	カモツ ノ カ
販	ハンバイスル ノ ハン
貪	ドンヨクノドン、ムサボル
貫	イッカンスル ノ カン，ツラヌク
責	セキニン ノ セキ
貭	シツモンノシツノイタイジ
貮	カンスウジノニノイタイジ，ブキノブノトメルノカワリニカイガラノカイ
貯	チョキン ノ チョ，タクワエル
貰	モラウ
貲	シ、ヒガンシガンノシノシタニカイガラノカイ
貳	カンスウジノニ，シキガマエニ，ニノシタニカイガラノカイ
貴	キチョウヒン ノ キ
貶	キヨホウヘンノヘン，オトシメル
買	カウ，バイシュウ ノ バイ
貸	ホンヲカス ノ カ
費	ショウヒ ノ ヒ
貼	ハル，カイヘン ニ ウラナウ
貽	イズシノイ、カイヘンニダイドコロノダイ
貿	ボウエキコウ ノ ボウ
賀	ネンガジョウ ノ ガ
賁	ヒ，フンカスルノフンノツクリ
賂	ワイロ ノ ロ
賃	チンギン ノ チン
賄	ワイロ ノ ワイ，マカナウ
資	シゲン ノ シ
賈	コ、オオイガシラニカイガラノカイ
賊	サンゾク ノ ゾク
賍	ゾウブツザイノゾウノタイジ
賎	イヤシイ，セン
賑	ニギワウ，インシン ノ シン
賓	ライヒン ノ ヒン
賚	ライ，ライネンノライノキュウジノシタニカイガラノカイ
賛	サンセイスル ノ サン
賜	オンシ ノ シ，タマワル
賞	ノーベルショウ ノ ショウ
賠	バイショウキン ノ バイ
賢	ケンジャ ノ ケン，カシコイ
賣	ショウバイノバイ、ウルノキュウジ
賤	ゲセンナノセン，イヤシイ
賦	ゲップバライ ノ フ
質	シツモン ノ シツ
賭	トバク ノ ト，カケル
賺	ナダメスカスノスカス
賻	フ、カイヘンニハクブツカンノハクノツクリ
購	コウニュウスル ノ コウ
賽	サイセンバコノサイ
贄	イケニエノニエ
贅	ゼイタクノゼイ
贇	ゲンピンヤキノイン
贈	ゾウトウヒン ノ ゾウ，オクル
贊	サンセイハンタイノサンノキュウジ
贋	ガンサク ノ ガン，ニセ
贍	セン，カイヘンニクシンサンタンノタンノツクリ
贏	カチマケヲイミスルエイシュノエイ
贐	ハナムケ、ジン
贓	ゾウブツザイノゾウ
贔	ヒイキノヒ、カイミッツ
贖	ショクザイノショク，アガナウ
赤	アカンボウ ノ アカ，セキ
赦	オンシャ ノ シャ，ユルス
赧	カオヲアカラメルイミノタンガンノタン
赫	アカヲ フタツ ナラベタ カク
赭	シャ，アカイロノアカノミギニカガクシャノシャノキュウジタイ
走	ハシル，キョウソウ ノ ソウ
赱	ハシル，キョウソウノソウノイタイジ
赳	キュウ、ソウニョウニサケブノツクリ
赴	フニンスル ノ フ，オモムク
起	キリツスル ノ キ，オキル
趁	チン，ソウニョウニメズラシイノツクリ
超	チョウノウリョク ノ チョウ，コエル
越	ユウエツカン ノ エツ，コス
趙	チュウゴクノコクメイノチョウ
趣	シュミ ノ シュ，オモムキ
趨	スウセイ ノ スウ
足	アシ，エンソク ノ ソク
趺	フ，アシヘンニオット
趾	ジョウシコウエンノシ
跂	キ，アシヘンニササエル
跋	チョウリョウバッコノバツ
跌	ジンセイノサテツノテツ
跏	カ、アシヘンニカソクドノカ
跖	セキ、アシヘンニイシ
跚	スイホマンサンノサン、アシヘンニイッサツニサツノサツ
跛	ハ，アシヘンニケガワノカワ
距	キョリ ノ キョ
跟	コン，アシヘンニダイコンノコンノツクリ
跡	ツイセキスル ノ セキ，アト
跣	セン，アシヘンニイキサキノサキ
跨	コセンキョウ ノ コ，マタグ
跪	ヒザマズク，キ
跫	キョウ、キョウリュウノキョウノココロノカワリニテアシノアシ
路	ドウロ ノ ロ
跳	チョウヤクスル ノ チョウ，トブ
践	ジッセンスル ノ セン
跼	キョク，アシヘンニヤッキョクノキョク
跿	ト，アシヘンニダッソウスルノソウ
踈	カソチノソノイタイジ，アシヘンニヤクソクノソク
踉	ヨロメク，ソウロウノロウ
踊	オドル，ブヨウ ノ ヨウ
踏	フム，ザットウ ノ トウ
踐	ジッセンスルノセンノキュウジ
踝	クルブシ，カ
踞	ソンキョスルノキョ，アシヘンニジュウキョノキョ
踟	チ，アシヘンニケンチジノチ
踪	シッソウジケンノソウ
踰	ユ，アシヘンニニレノキノニレノツクリ
踴	オドル，ブヨウノヨウノイタイジ，アシヘンニイサマシイ
踵	カカト，ショウ
蹂	ジュウリンスルノジュウ
蹄	テイテツ ノ テイ，ヒヅメ
蹇	ケン，サムイノシタニテンノカワリニアシ
蹈	トウ，アシヘンニイネノキュウジノツクリ
蹉	ジンセイノサテツノサ
蹊	ケイ，アシヘンニケイリュウヅリノケイノキュウジノツクリ
蹌	ヨロメク，ソウロウノソウ
蹐	セキ，アシヘンニセキズイノセキ
蹕	ヒツ，アシヘンニヒッキョウノヒツ
蹙	ヒンシュクヲカウノシュク
蹟	キセキ ノ セキ，アシヘン ニ セキニン ノ セキ
蹠	セキ，アシヘンニショミンノショ
蹣	スイホマンサンノマン，アシヘンニマンゾクノマンノキュウジノツクリ
蹤	ショウ，アシヘンニジュウジスルノジュウノキュウジ
蹲	ソンキョスルノソン，アシヘンニソンケイスルノソン
蹴	ケル，シュウキュウ ノ シュウ
蹶	ケツ，アシヘンニユウボクミンゾクノトッケツノケツ
蹼	ホク，アシヘンニダボクノボクノツクリ
躁	ソウウツビョウノソウ
躄	ヘキ，カベノツチノカワリニテアシノアシ
躅	チョク，アシヘンニサンゴクシノショク
躇	チュウチョスルノチョ
躊	チュウチョスルノチュウ
躋	セイ，アシヘンニヘソノツクリ
躍	カツヤクスル ノ ヤク
躑	テキ，アシヘンニトウテキキョウギノテキノツクリ
躓	ツマズク，チ
躔	テン，アシヘンニマトウノツクリ
躙	ジュウリンスルノリン
躡	ジョウ、アシヘンニミミミッツ
躪	ジュウリンスルノリンノイタイジ
身	シンチョウタイジュウ ノ シン，ミ
躬	キュウ、ミヘンニユミ
躯	タイク ノ ク，ミ
躰	タイ，ミヘンニホンモノノホン
躱	タ、ミヘンニジダノジ
躾	シツケ、ミヘンニウツクシイ
軅	ヤガテ、ミヘンニトリノカリ
軆	タイ、ミヘンニユタカ
軈	ヤガテ、ミヘンニオウエンスルノオウノキュウジ
車	クルマ，デンシャ ノ シャ
軋	アツレキノアツ
軌	キドウニノル ノ キ
軍	グンタイ ノ グン
軒	イッケンヤ ノ ケン，ノキ
軛	クビキ、クルマヘンニヤクドシノヤク
軟	ジュウナン ノ ナン，ヤワラカ
転	ウンテン ノ テン，コロガス
軣	ゴウ、トドロクノイタイジ
軫	シン、クルマヘンニシンサツスルノシンノツクリ
軸	カケジク ノ ジク
軻	カ、クルマヘンニカノウセイノカ
軼	イツ、クルマヘンニウシナウ
軽	カルイオモイ ノ カルイ，ケイ
軾	ショク、クルマヘンニニュウガクシキノシキ
較	ヒカクテキ ノ カク
輅	ロ、クルマヘンニカクジノカク
載	レンサイ ノ サイ，ノセル
輊	チ、クルマヘンニゲシトウジノシ
輌	リョウ、クルマヘンニリョウテノリョウ
輒	チョウ，クルマヘンニミミニオツ
輓	バン，クルマヘンニメンキョノメン
輔	クルマヘン ノ ホサ ノ ホ
輕	カルイオモイノカルイノキュウジ
輙	チョウ，クルマヘンニウケトルノトル
輛	リョウ、クルマヘンニリョウテノリョウノキュウジ
輜	シチョウヘイノシ
輝	カガヤク，キ
輟	テツ、クルマヘンニツヅルノツクリ
輦	ホウレンノレン、オットフタツノシタニクルマ
輩	センパイ コウハイ ノ ハイ
輪	シャリン ノ リン，ワ
輯	ヘンシュウ ノ シュウ，クルマヘン ニ クチニ ミミ
輳	ソウ、クルマヘンニカナデル
輸	ユニュウ ノ ユ
輹	フク、クルマヘンニオウフクスルノフクノツクリ
輻	フク、クルマヘンニシュクフクノフクノツクリ
輾	テン、クルマヘンニハッテンノテン
輿	タマノコシ ノ コシ
轂	コシキ、コクモツノコクノノギノカワリニクルマ
轄	カンカツスル ノ カツ
轅	エン、ナガエ、クルマヘンニルイジンエンノエンノツクリ
轆	ロクロノロク
轉	ウンテンスルノテンノキュウジ
轌	ソリ、クルマヘンニユキ
轍	ワダチ
轎	キョウ、クルマヘンニホドウキョウノキョウノツクリ
轗	カン、クルマヘンニカンソウブンノカン
轜	ジ、クルマヘンニヒツジュヒンノジュ
轟	ゴウオン ノ ゴウ，トドロク
轡	クツワ
轢	アツレキノレキ
轣	レキ、クルマヘンニレキシカノレキ
轤	ロクロノロ
辛	コウシンリョウ ノ シン，カライ
辜	ムコノコ，チュウコシャノコノシタニカライ
辞	コクゴジテン ノ ジ
辟	ヘキエキスルノヘキ
辣	ラツワンノラツ
辧	ベンベツスルノベンノキュウジ，カライ，シンフタツノアイダニカタナ
辨	ベンベツスルノベンノキュウジ，カライ，シンフタツノアイダニリットウ
辭	コクゴジテンノジノキュウジ
辮	ベンパツノベン，カライ，シンフタツノアイダニイト
辯	ベンゴシノベンノキュウジ，カライフタツノアイダニゲンゴノゲン
辰	タツ，ジュウニシ ノ タツ
辱	ブジョクスル ノ ジョク，ハズカシメル
農	ノウギョウ ノ ノウ
辷	シンニョウニカンスウジノイチ，スベル
辺	シュウヘン ノ ヘン，アタリ
辻	ヨツツジ ノ ツジ
込	モウシコム ノ コム
辿	タドル
迂	ウカイスル ノ ウ
迄	コレマデ ノ マデ
迅	ジンソクナ ノ ジン
迎	カンゲイスル ノ ゲイ，ムカエル
近	キンジョ ノ キン，チカイ
返	ヘンジ ノ ヘン，カエス
迚	トテモ、シンニョウニチュウガクノチュウ
迢	チョウ、シンニョウニチョウノウリョクノチョウノツクリ
迥	ケイ，シンニョウニケイガンノシノケイノツクリ
迦	オシャカサマ ノ カ
迩	シンニョウ ニ ナンジ ノ イタイジ ノ ニ
迪	テキ，シンニョウニリユウノユウ
迫	ハクリョク ノ ハク，セマル
迭	コウテツスル ノ テツ
迯	ニゲル，トウボウスルノトウノイタイジ
